"ID" "Annual_TMP" "state_0" "state_1" "interval"
"20656" 5208 1.55866666138172 "B" "B" 8
"20657" 5210 3.22600001494089 "B" "B" 8
"20658" 5215 3.96166664759319 "B" "B" 8
"20659" 5315 2.87899999618531 "M" "M" 8
"20660" 5353 2.44600001573562 "B" "B" 8
"20661" 5401 2.88133330742518 "B" "B" 8
"20662" 5474 3.19333332379659 "T" "T" 8
"20663" 5481 3.96166664759319 "M" "M" 8
"20664" 5533 2.80699998537699 "B" "B" 8
"20665" 5596 3.16500000158945 "B" "B" 8
"20666" 5599 3.4653333346049 "M" "M" 8
"20667" 5633 1.66033334881067 "B" "B" 8
"20668" 5722 3.54333334763845 "B" "B" 8
"20669" 5765 2.78866664568583 "B" "B" 8
"20670" 5804 3.4653333346049 "M" "M" 8
"20671" 5829 2.50933334430059 "M" "M" 8
"20672" 5843 1.80866666237513 "B" "B" 8
"20673" 5873 2.50899999936422 "M" "M" 8
"20674" 5904 2.9710000038147 "M" "M" 8
"20675" 5909 2.50899999936422 "M" "M" 8
"20676" 5930 3.65566668510437 "B" "B" 8
"20677" 5949 1.92433335185051 "R" "R" 8
"20678" 5959 1.54333334416151 "B" "B" 8
"20679" 5971 1.6786666482687 "B" "B" 8
"20680" 5986 3.22100001176199 "M" "M" 8
"20681" 5988 2.78866664568583 "M" "M" 8
"20682" 6106 2.39800000588099 "R" "R" 8
"20683" 6116 2.78866664568583 "B" "B" 8
"20684" 6221 1.08333334128062 "B" "B" 8
"20685" 6230 3.54333334763845 "B" "B" 8
"20686" 6250 1.80866666237513 "B" "B" 8
"20687" 6319 2.9710000038147 "M" "M" 8
"20688" 6448 3.48700002034505 "M" "M" 8
"20689" 6482 2.67000000079473 "B" "B" 8
"20690" 6511 3.52966666221618 "B" "B" 8
"20691" 6518 0.96166665107012 "B" "B" 8
"20692" 6529 1.80866666237513 "M" "M" 8
"20693" 6689 1.36400000192225 "B" "B" 8
"20694" 6702 2.53366664648056 "M" "M" 8
"20695" 6765 1.36633334631721 "B" "B" 8
"20696" 6844 2.99033335049947 "B" "B" 8
"20697" 6855 3.22100001176199 "M" "M" 8
"20698" 6872 3.19333332379659 "B" "B" 8
"20699" 6902 1.88033333818118 "B" "B" 8
"20700" 6927 3.3383333047231 "B" "B" 8
"20701" 6957 2.73100001811981 "M" "M" 8
"20702" 6996 2.7083333492279 "M" "M" 8
"20703" 7038 1.44333332901199 "B" "B" 8
"20704" 7098 2.89266663392385 "B" "B" 8
"20705" 7130 2.50933334430059 "T" "T" 8
"20706" 7178 2.50933334430059 "B" "B" 8
"20707" 7181 3.66033330758412 "B" "B" 8
"20708" 7270 2.10733332236608 "B" "B" 8
"20709" 7292 1.13466667234898 "B" "B" 8
"20710" 7322 1.99866665999095 "R" "B" 8
"20711" 7359 3.19333332379659 "T" "T" 8
"20712" 7440 1.9336666782697 "B" "B" 8
"20713" 7541 1.56933332284291 "B" "B" 8
"20714" 7548 2.9710000038147 "B" "B" 8
"20715" 7624 2.99033335049947 "B" "B" 8
"20716" 7647 3.15166664918264 "M" "M" 8
"20717" 7659 2.78866668144862 "B" "B" 8
"20718" 7766 1.89100001752376 "B" "B" 8
"20719" 7785 3.22100001176199 "M" "M" 8
"20720" 7926 2.99933333396911 "B" "B" 8
"20721" 8043 3.5563333272934 "M" "M" 8
"20722" 8170 1.13466667234898 "B" "B" 8
"20723" 8178 3.5563333272934 "B" "B" 8
"20724" 8222 3.65566668510437 "B" "B" 8
"20725" 8443 2.2043333530426 "M" "M" 8
"20726" 8586 2.67000000079473 "B" "B" 8
"20727" 8670 1.4473333225896 "B" "B" 8
"20728" 8685 1.57333332598209 "B" "B" 8
"20729" 8696 3.02599999109904 "R" "B" 8
"20730" 8751 3.22100001176199 "M" "M" 8
"20731" 8756 2.2043333530426 "B" "B" 8
"20732" 8765 2.80133333603541 "B" "B" 8
"20733" 8797 2.95066667000453 "R" "R" 8
"20734" 8798 2.42466667890549 "M" "M" 8
"20735" 8799 1.31066666891178 "B" "B" 8
"20736" 8853 3.19333332379659 "M" "M" 8
"20737" 8860 2.78366667032242 "B" "B" 8
"20738" 8894 3.48700002034505 "B" "B" 8
"20739" 8938 3.52966666221618 "B" "B" 8
"20740" 8941 2.92900000413259 "M" "M" 8
"20741" 8979 2.99033335049947 "B" "B" 8
"20742" 8995 2.82533335685729 "M" "M" 8
"20743" 9000 2.10933332840602 "B" "B" 8
"20744" 9148 1.6249999995033 "B" "B" 8
"20745" 9199 1.4473333225896 "B" "B" 8
"20746" 9268 1.6249999995033 "B" "B" 8
"20747" 9279 3.15166664918264 "M" "M" 8
"20748" 9316 3.5563333272934 "B" "B" 8
"20749" 9463 3.22000000476837 "B" "M" 8
"20750" 9471 3.52966666221618 "M" "M" 8
"20751" 9517 2.73733332554499 "M" "M" 8
"20752" 9545 2.78600000540415 "T" "T" 8
"20753" 9757 2.55833332141241 "B" "B" 8
"20754" 9771 1.85066666205724 "B" "B" 8
"20755" 9810 1.83933333655198 "B" "B" 8
"20756" 9822 2.95899999539057 "B" "B" 8
"20757" 9973 3.52966666221618 "B" "B" 8
"20758" 9989 3.16500000158945 "B" "B" 8
"20759" 10080 2.09166666666667 "R" "B" 8
"20760" 10123 0.876333331565062 "B" "B" 8
"20761" 10180 3.22100001176199 "M" "M" 8
"20762" 10194 2.99033335049947 "B" "M" 8
"20763" 10405 1.85066666205724 "B" "B" 8
"20764" 10432 3.52033333778382 "M" "M" 8
"20765" 10465 3.35099999904633 "B" "B" 8
"20766" 10610 1.76266665458679 "B" "B" 8
"20767" 10618 0.96166665107012 "B" "B" 8
"20768" 10766 2.50899999936422 "B" "B" 8
"20769" 10793 1.57333332598209 "B" "B" 8
"20770" 10877 0.835333342601855 "B" "B" 8
"20771" 10913 1.99733334382375 "B" "B" 8
"20772" 10931 3.12666669686636 "M" "M" 8
"20773" 11050 3.52966666221618 "R" "B" 8
"20774" 11071 1.44333332901199 "B" "B" 8
"20775" 11074 2.87899999618531 "M" "M" 8
"20776" 11095 1.65599999030431 "M" "M" 8
"20777" 11193 1.66033334881067 "B" "B" 8
"20778" 11228 3.35833333333334 "B" "B" 8
"20779" 11358 2.53366664648056 "M" "M" 8
"20780" 11374 2.91199998855591 "B" "B" 8
"20781" 11440 2.67000000079473 "B" "B" 8
"20782" 11462 2.92900000413259 "M" "M" 8
"20783" 11465 1.91733333269755 "B" "B" 8
"20784" 11474 1.5633333325386 "B" "B" 8
"20785" 11485 2.10733332236608 "M" "M" 8
"20786" 11533 1.36400000192225 "B" "B" 8
"20787" 11672 1.83933333655198 "R" "B" 8
"20788" 11678 3.4653333346049 "B" "M" 8
"20789" 11688 2.99033335049947 "B" "B" 8
"20790" 11717 2.53366664648056 "M" "M" 8
"20791" 11804 3.54333334763845 "M" "M" 8
"20792" 11806 3.52966666221618 "B" "B" 8
"20793" 11829 1.92133333683014 "M" "M" 8
"20794" 11858 1.5633333325386 "B" "B" 8
"20795" 11946 2.7083333492279 "M" "M" 8
"20796" 11996 2.25433334509531 "T" "T" 8
"20797" 12156 2.53366664648056 "M" "M" 8
"20798" 12275 3.22000000476837 "B" "B" 8
"20799" 12293 3.65566668510437 "B" "B" 8
"20800" 12309 2.94733333190282 "B" "B" 8
"20801" 12429 2.78600000540415 "M" "M" 8
"20802" 685023 3.33366669813792 "T" "T" 8
"20803" 685133 3.63933329582214 "M" "T" 8
"20804" 685141 4.59666666189829 "T" "M" 8
"20805" 685212 3.33366669813792 "T" "T" 8
"20806" 685268 4.68266671498616 "T" "T" 8
"20807" 685376 3.87166670163472 "T" "T" 8
"20808" 685381 4.68266671498616 "M" "M" 8
"20809" 685416 4.59666666189829 "M" "M" 8
"20810" 685419 4.36466666857402 "T" "T" 8
"20811" 685445 3.23500000635783 "M" "T" 8
"20812" 685503 4.59666666189829 "M" "M" 8
"20813" 685584 3.33366669813792 "T" "M" 8
"20814" 685641 3.39066665172577 "M" "R" 8
"20815" 685662 3.87166670163472 "T" "T" 8
"20816" 685666 4.36466666857402 "T" "T" 8
"20817" 685719 4.00233333110809 "M" "M" 8
"20818" 685774 4.68266671498616 "T" "T" 8
"20819" 685781 4.36466666857402 "T" "T" 8
"20820" 685935 3.33366669813792 "T" "T" 8
"20821" 685963 4.59666666189829 "M" "M" 8
"20822" 685977 4.68266671498616 "M" "M" 8
"20823" 686115 4.36466666857402 "T" "T" 8
"20824" 686127 3.33366669813792 "T" "T" 8
"20825" 686166 4.59666666189829 "T" "T" 8
"20826" 686178 4.68266671498616 "M" "M" 8
"20827" 686182 4.68266671498616 "T" "T" 8
"20828" 686342 4.59666666189829 "T" "T" 8
"20829" 686384 4.36466666857402 "T" "T" 8
"20830" 686450 4.59666666189829 "T" "T" 8
"20831" 686463 4.00233333110809 "M" "M" 8
"20832" 686540 4.59666666189829 "M" "T" 8
"20833" 686706 4.68266671498616 "T" "T" 8
"20834" 686734 4.59666666189829 "T" "T" 8
"20835" 686737 4.36466666857402 "T" "T" 8
"20836" 4 2.01233334740003 "T" "M" 9
"20837" 20 3.26633331378301 "M" "M" 9
"20838" 47 3.66100002129873 "M" "M" 9
"20839" 69 2.87633330424627 "T" "T" 9
"20840" 122 2.35866666833559 "M" "M" 9
"20841" 158 1.59600001188616 "B" "B" 9
"20842" 199 2.0983333170414 "B" "B" 9
"20843" 328 1.57666667606681 "M" "M" 9
"20844" 390 0.729666662712891 "B" "B" 9
"20845" 481 3.45033333301545 "B" "B" 9
"20846" 517 3.37699999014537 "M" "M" 9
"20847" 577 2.58599998553594 "M" "M" 9
"20848" 598 2.06400000254313 "B" "R" 9
"20849" 663 2.24433332085609 "M" "M" 9
"20850" 712 1.67299999358753 "M" "M" 9
"20851" 771 2.6199999888738 "B" "B" 9
"20852" 776 3.45999999046326 "M" "B" 9
"20853" 805 1.27500000645717 "B" "B" 9
"20854" 823 2.9043333252271 "M" "M" 9
"20855" 825 1.96633330583573 "M" "M" 9
"20856" 877 2.20466665824255 "B" "B" 9
"20857" 879 3.82733335494995 "T" "T" 9
"20858" 907 1.59600001188616 "B" "B" 9
"20859" 1017 2.70233333905538 "B" "B" 9
"20860" 1024 2.40600001215935 "M" "M" 9
"20861" 1037 2.96900002559026 "M" "M" 9
"20862" 1046 2.46700001955032 "B" "B" 9
"20863" 1077 3.35100003480912 "T" "T" 9
"20864" 1088 1.98599999547005 "M" "M" 9
"20865" 1111 2.99266666571299 "M" "M" 9
"20866" 1142 3.35100003480912 "M" "M" 9
"20867" 1254 3.82733335494995 "B" "B" 9
"20868" 1255 2.82233332792918 "M" "M" 9
"20869" 1267 3.07166666587194 "M" "M" 9
"20870" 1297 1.96066666146119 "B" "B" 9
"20871" 1330 2.04166665772597 "M" "M" 9
"20872" 1374 2.78433332443238 "T" "T" 9
"20873" 1389 2.14166667262713 "T" "M" 9
"20874" 1403 2.80433332125346 "M" "M" 9
"20875" 1437 2.51166667938232 "T" "T" 9
"20876" 1508 2.9043333252271 "T" "T" 9
"20877" 1541 3.21566666762034 "T" "T" 9
"20878" 1574 2.78433332443238 "T" "T" 9
"20879" 1633 2.82233332792918 "M" "M" 9
"20880" 1645 3.17300003369649 "T" "T" 9
"20881" 1647 2.78833332061768 "M" "M" 9
"20882" 1723 3.01999998490015 "M" "M" 9
"20883" 1724 1.6499999952813 "B" "B" 9
"20884" 1730 3.71966664791107 "T" "T" 9
"20885" 1788 2.14166667262713 "T" "T" 9
"20886" 1827 2.0983333170414 "M" "M" 9
"20887" 1830 1.33700000544389 "B" "B" 9
"20888" 1907 1.41033333390952 "B" "B" 9
"20889" 1915 3.01466662089029 "T" "T" 9
"20890" 1924 3.07166666587194 "M" "M" 9
"20891" 1971 2.82233332792918 "R" "B" 9
"20892" 1996 2.76566667556763 "T" "T" 9
"20893" 1999 1.33700000544389 "M" "M" 9
"20894" 2011 1.27500000645717 "B" "B" 9
"20895" 2030 2.76566667556763 "T" "M" 9
"20896" 2037 2.38133332928022 "M" "M" 9
"20897" 2085 3.39099999268849 "M" "M" 9
"20898" 2123 3.03133333524069 "M" "M" 9
"20899" 2125 3.26633331378301 "M" "M" 9
"20900" 2228 3.07166666587194 "T" "T" 9
"20901" 2315 2.06400000254313 "B" "B" 9
"20902" 2394 1.00333332195878 "B" "B" 9
"20903" 2401 2.35233331521352 "T" "T" 9
"20904" 2451 1.01133332749208 "B" "B" 9
"20905" 2482 3.21566666762034 "B" "B" 9
"20906" 2506 1.59700000087421 "B" "B" 9
"20907" 2582 2.97699999809265 "M" "M" 9
"20908" 2627 3.2473333199819 "M" "M" 9
"20909" 2641 2.49800000190735 "T" "T" 9
"20910" 2642 2.78133335908254 "M" "M" 9
"20911" 2679 2.51166667938232 "M" "M" 9
"20912" 2681 2.40600001215935 "M" "M" 9
"20913" 2738 1.56333335141341 "M" "M" 9
"20914" 2772 1.88866665561994 "B" "B" 9
"20915" 2820 2.85199997822444 "M" "M" 9
"20916" 2839 2.30533335208893 "T" "T" 9
"20917" 2871 2.85199997822444 "M" "M" 9
"20918" 2881 1.69333334192634 "B" "B" 9
"20919" 2974 2.85199997822444 "T" "T" 9
"20920" 3030 1.41033333390952 "B" "B" 9
"20921" 3060 3.16799999872843 "T" "T" 9
"20922" 3115 2.69499999682108 "M" "M" 9
"20923" 3262 2.06733332077662 "T" "T" 9
"20924" 3361 1.58200001132985 "T" "T" 9
"20925" 3427 3.17300003369649 "T" "T" 9
"20926" 3444 3.29766664902369 "B" "B" 9
"20927" 3522 3.01866663297018 "T" "T" 9
"20928" 3532 1.86000000834465 "B" "B" 9
"20929" 3549 2.14166667262713 "M" "M" 9
"20930" 3571 2.61333330869674 "T" "M" 9
"20931" 3637 1.33700000544389 "B" "M" 9
"20932" 3638 2.89466665188472 "B" "B" 9
"20933" 3690 2.24066663384438 "M" "M" 9
"20934" 3706 2.89466665188472 "M" "M" 9
"20935" 3737 2.49133331775665 "T" "M" 9
"20936" 3830 2.48633331656456 "T" "T" 9
"20937" 3861 3.36766670544942 "T" "T" 9
"20938" 3871 2.14366665085157 "B" "B" 9
"20939" 3872 2.6876666466395 "M" "M" 9
"20940" 3889 2.97699999809265 "T" "T" 9
"20941" 3984 3.39099999268849 "T" "T" 9
"20942" 3985 1.6993333398054 "M" "M" 9
"20943" 4074 1.50133332634966 "T" "M" 9
"20944" 4093 2.20466665824255 "B" "B" 9
"20945" 4134 2.74800000985463 "T" "T" 9
"20946" 4154 2.77833332220713 "T" "M" 9
"20947" 4220 1.60166667041679 "M" "M" 9
"20948" 4224 2.58600000540415 "M" "M" 9
"20949" 4233 2.77833332220713 "M" "M" 9
"20950" 4263 3.79999996026357 "M" "M" 9
"20951" 4287 2.24433332085609 "M" "M" 9
"20952" 4328 1.77433332502842 "M" "M" 9
"20953" 4339 3.58266667524973 "T" "T" 9
"20954" 4360 2.70433333714803 "B" "B" 9
"20955" 4386 2.06733332077662 "T" "T" 9
"20956" 4388 3.58266667524973 "M" "M" 9
"20957" 4417 2.85199997822444 "M" "M" 9
"20958" 4421 1.60633333660663 "M" "M" 9
"20959" 4443 3.82733335494995 "M" "M" 9
"20960" 4452 2.40600001215935 "B" "B" 9
"20961" 4459 2.80433332125346 "M" "M" 9
"20962" 4461 3.42433331807455 "M" "M" 9
"20963" 4519 1.63833332757155 "B" "B" 9
"20964" 4524 3.31733333269755 "B" "B" 9
"20965" 4560 3.58266667524973 "B" "B" 9
"20966" 4564 3.01999998490015 "M" "M" 9
"20967" 4587 2.27166668574015 "T" "T" 9
"20968" 4658 2.35233331521352 "M" "M" 9
"20969" 4698 2.85199997822444 "B" "B" 9
"20970" 4721 2.56900000969569 "T" "T" 9
"20971" 4743 2.96999999682108 "T" "T" 9
"20972" 4773 2.40600001215935 "M" "M" 9
"20973" 4853 1.80399999966224 "R" "B" 9
"20974" 4906 2.45266666412354 "T" "T" 9
"20975" 4938 3.37699999014537 "M" "M" 9
"20976" 4960 2.78433332443238 "T" "T" 9
"20977" 4981 2.63333334525426 "T" "T" 9
"20978" 4994 2.74800000985463 "T" "T" 9
"20979" 5003 1.61600000448525 "B" "B" 9
"20980" 5025 2.26266666849455 "M" "M" 9
"20981" 5027 2.24433332085609 "M" "M" 9
"20982" 5101 2.80433332125346 "B" "B" 9
"20983" 5149 1.80133333404859 "T" "T" 9
"20984" 5172 2.27166668574015 "B" "B" 9
"20985" 5202 1.72099998990695 "B" "B" 9
"20986" 5225 3.2473333199819 "T" "M" 9
"20987" 5270 2.10966667731603 "M" "M" 9
"20988" 5278 1.98599999547005 "T" "T" 9
"20989" 5284 3.29766664902369 "M" "M" 9
"20990" 5368 3.45999999046326 "T" "T" 9
"20991" 5383 1.63833332757155 "B" "R" 9
"20992" 5391 2.78833332061768 "M" "M" 9
"20993" 5392 2.26266666849455 "B" "B" 9
"20994" 5403 3.01866663297018 "M" "M" 9
"20995" 5406 2.26266666849455 "M" "M" 9
"20996" 5450 2.94399998188018 "M" "M" 9
"20997" 5462 1.33700000544389 "M" "M" 9
"20998" 5503 2.35233331521352 "T" "T" 9
"20999" 5600 2.63333334525426 "T" "T" 9
"21000" 5614 1.10466666569313 "M" "M" 9
"21001" 5615 0.933333331346511 "B" "B" 9
"21002" 5629 3.35566668113072 "M" "T" 9
"21003" 5656 1.84066668053469 "B" "B" 9
"21004" 5731 2.85199997822444 "M" "T" 9
"21005" 5770 2.01233334740003 "B" "B" 9
"21006" 5778 1.80399999966224 "M" "T" 9
"21007" 5783 2.77833332220713 "M" "M" 9
"21008" 5811 2.49133331775665 "T" "T" 9
"21009" 5822 3.16799999872843 "T" "T" 9
"21010" 5837 1.41033333390952 "R" "B" 9
"21011" 5890 1.59700000087421 "B" "B" 9
"21012" 6097 3.6236666838328 "M" "T" 9
"21013" 6122 3.33033332824707 "M" "M" 9
"21014" 6136 1.89533333778381 "M" "M" 9
"21015" 6179 1.59600001188616 "B" "B" 9
"21016" 6208 1.39500000079473 "B" "B" 9
"21017" 6251 2.46700001955032 "T" "T" 9
"21018" 6261 1.67299999358753 "T" "T" 9
"21019" 6288 2.93033334811529 "T" "T" 9
"21020" 6294 3.01166665554046 "M" "M" 9
"21021" 6358 2.12433335185051 "B" "B" 9
"21022" 6361 2.65099999109904 "M" "M" 9
"21023" 6406 2.24066663384438 "M" "M" 9
"21024" 6418 2.38133332928022 "M" "R" 9
"21025" 6537 3.07166666587194 "B" "B" 9
"21026" 6544 2.35233331521352 "M" "T" 9
"21027" 6550 2.78833332061768 "T" "T" 9
"21028" 6554 2.35866666833559 "M" "M" 9
"21029" 6559 1.86000000834465 "B" "B" 9
"21030" 6570 0.933333331346511 "B" "B" 9
"21031" 6578 2.49133331775665 "M" "M" 9
"21032" 6579 3.42433331807455 "M" "M" 9
"21033" 6580 3.21133331457774 "M" "M" 9
"21034" 6679 1.92866665522258 "M" "M" 9
"21035" 6685 1.92866665522258 "M" "M" 9
"21036" 6713 2.0983333170414 "M" "T" 9
"21037" 6730 3.79999996026357 "M" "M" 9
"21038" 6763 1.50133332634966 "B" "B" 9
"21039" 6876 3.21566666762034 "T" "T" 9
"21040" 6903 3.39099999268849 "B" "B" 9
"21041" 6938 2.24433332085609 "B" "B" 9
"21042" 6947 2.3666666607062 "M" "M" 9
"21043" 6999 2.6316666841507 "M" "M" 9
"21044" 7015 2.80433332125346 "B" "B" 9
"21045" 7085 3.31733333269755 "M" "M" 9
"21046" 7087 2.78833332061768 "M" "M" 9
"21047" 7184 2.70433333714803 "M" "M" 9
"21048" 7231 2.19999998013178 "M" "M" 9
"21049" 7262 3.45999999046326 "T" "T" 9
"21050" 7338 1.96066666146119 "T" "T" 9
"21051" 7386 1.59600001188616 "B" "B" 9
"21052" 7412 1.98599999547005 "B" "B" 9
"21053" 7419 2.94399998188018 "M" "T" 9
"21054" 7456 1.96633330583573 "B" "B" 9
"21055" 7479 3.66100002129873 "M" "M" 9
"21056" 7482 2.78433332443238 "M" "M" 9
"21057" 7487 3.18166666825612 "T" "T" 9
"21058" 7530 2.93033334811529 "M" "T" 9
"21059" 7568 1.58200001132985 "T" "T" 9
"21060" 7587 2.58599998553594 "T" "T" 9
"21061" 7634 1.41033333390952 "M" "M" 9
"21062" 7825 1.05399998662372 "B" "B" 9
"21063" 7832 2.46700001955032 "M" "M" 9
"21064" 7882 1.37166667630275 "M" "M" 9
"21065" 7905 3.17200001478195 "M" "T" 9
"21066" 7937 3.82733335494995 "M" "M" 9
"21067" 7951 1.00333332195878 "B" "M" 9
"21068" 7963 2.78133335908254 "B" "B" 9
"21069" 7964 1.46599999517202 "B" "R" 9
"21070" 7978 2.01233334740003 "B" "B" 9
"21071" 8009 1.77433332502842 "M" "M" 9
"21072" 8080 3.18166666825612 "M" "M" 9
"21073" 8134 1.88866665561994 "M" "M" 9
"21074" 8138 2.38133332928022 "M" "M" 9
"21075" 8241 3.17200001478195 "B" "B" 9
"21076" 8285 2.05766665836175 "M" "M" 9
"21077" 8321 2.97699999809265 "M" "M" 9
"21078" 8341 1.69666665742794 "T" "M" 9
"21079" 8388 1.57666667606681 "T" "T" 9
"21080" 8432 1.10466666569313 "B" "B" 9
"21081" 8437 2.48633331656456 "M" "M" 9
"21082" 8516 3.82733335494995 "M" "M" 9
"21083" 8633 2.35233331521352 "B" "B" 9
"21084" 8657 2.48633331656456 "T" "T" 9
"21085" 8673 2.77833332220713 "M" "M" 9
"21086" 8682 2.61333330869674 "M" "M" 9
"21087" 8684 3.43366665840149 "T" "T" 9
"21088" 8791 2.46700001955032 "M" "M" 9
"21089" 8826 1.98599999547005 "T" "M" 9
"21090" 8840 2.59966666698456 "M" "M" 9
"21091" 8855 2.06400000254313 "B" "B" 9
"21092" 8867 2.80433332125346 "M" "M" 9
"21093" 8924 1.42966666122277 "B" "B" 9
"21094" 8925 1.98599999547005 "B" "B" 9
"21095" 8932 1.42966666122277 "M" "M" 9
"21096" 8955 1.69666665742794 "M" "M" 9
"21097" 8973 3.17200001478195 "B" "R" 9
"21098" 9005 1.6499999952813 "B" "B" 9
"21099" 9024 2.58599998553594 "M" "T" 9
"21100" 9081 1.86000000834465 "B" "B" 9
"21101" 9097 2.12433335185051 "B" "B" 9
"21102" 9130 3.45033333301545 "B" "B" 9
"21103" 9222 1.67933332882822 "M" "M" 9
"21104" 9263 3.01466662089029 "M" "M" 9
"21105" 9267 2.54433335463206 "M" "M" 9
"21106" 9289 2.40600001215935 "M" "M" 9
"21107" 9314 2.49133331775665 "M" "M" 9
"21108" 9341 1.46466665714979 "B" "B" 9
"21109" 9350 2.50333334008852 "R" "M" 9
"21110" 9368 2.63333334525426 "M" "M" 9
"21111" 9421 3.6236666838328 "M" "M" 9
"21112" 9444 1.10466666569313 "B" "R" 9
"21113" 9477 2.10966667731603 "T" "M" 9
"21114" 9479 2.24066663384438 "T" "T" 9
"21115" 9485 1.84066668053469 "T" "M" 9
"21116" 9551 2.80433332125346 "M" "R" 9
"21117" 9577 1.67933332882822 "B" "B" 9
"21118" 9590 2.88000001907348 "T" "T" 9
"21119" 9606 2.85199997822444 "B" "B" 9
"21120" 9652 2.24433332085609 "T" "M" 9
"21121" 9697 3.4696666320165 "T" "T" 9
"21122" 9749 2.30533335208893 "T" "M" 9
"21123" 9758 1.01133332749208 "B" "B" 9
"21124" 9801 1.88866665561994 "T" "M" 9
"21125" 9823 1.86000000834465 "B" "B" 9
"21126" 9825 2.87633330424627 "M" "M" 9
"21127" 9829 2.46700001955032 "B" "M" 9
"21128" 9970 1.10466666569313 "M" "M" 9
"21129" 9983 2.3666666607062 "M" "M" 9
"21130" 9997 1.6993333398054 "B" "B" 9
"21131" 10067 2.14166667262713 "M" "M" 9
"21132" 10069 3.35100003480912 "T" "T" 9
"21133" 10093 3.67333331902822 "M" "M" 9
"21134" 10117 2.9043333252271 "T" "T" 9
"21135" 10139 2.19999998013178 "M" "M" 9
"21136" 10146 2.96999999682108 "T" "T" 9
"21137" 10153 3.71966664791107 "T" "T" 9
"21138" 10172 2.68333331743876 "M" "T" 9
"21139" 10193 0.729666662712891 "B" "B" 9
"21140" 10276 1.96633330583573 "B" "B" 9
"21141" 10339 1.84066668053469 "B" "B" 9
"21142" 10367 2.74800000985463 "M" "M" 9
"21143" 10397 2.88000001907348 "T" "T" 9
"21144" 10418 2.10933334827423 "M" "M" 9
"21145" 10457 2.77833332220713 "T" "T" 9
"21146" 10493 1.80399999966224 "T" "M" 9
"21147" 10506 1.41033333390952 "B" "B" 9
"21148" 10532 2.46700001955032 "T" "T" 9
"21149" 10631 3.21566666762034 "T" "T" 9
"21150" 10646 2.77833332220713 "M" "M" 9
"21151" 10648 2.24433332085609 "T" "M" 9
"21152" 10675 2.01233334740003 "B" "B" 9
"21153" 10697 1.98866669038931 "B" "B" 9
"21154" 10711 2.80433332125346 "B" "B" 9
"21155" 10730 2.45266666412354 "M" "M" 9
"21156" 10777 3.03133333524069 "M" "M" 9
"21157" 10789 2.10966667731603 "M" "M" 9
"21158" 10795 3.07166666587194 "B" "B" 9
"21159" 10836 2.40600001215935 "M" "M" 9
"21160" 10918 1.88866665561994 "T" "T" 9
"21161" 10940 1.72099998990695 "B" "B" 9
"21162" 10993 2.80433332125346 "M" "M" 9
"21163" 11012 3.36766670544942 "T" "T" 9
"21164" 11037 2.70433333714803 "M" "M" 9
"21165" 11042 2.26266666849455 "B" "B" 9
"21166" 11062 3.4696666320165 "T" "T" 9
"21167" 11092 3.07166666587194 "T" "T" 9
"21168" 11109 2.3666666607062 "M" "M" 9
"21169" 11153 3.07166666587194 "M" "M" 9
"21170" 11200 3.4033333381017 "M" "M" 9
"21171" 11241 2.06400000254313 "B" "B" 9
"21172" 11311 3.17200001478195 "M" "M" 9
"21173" 11318 2.04166665772597 "B" "R" 9
"21174" 11367 2.99266666571299 "B" "B" 9
"21175" 11413 2.61333330869674 "T" "T" 9
"21176" 11446 1.61600000448525 "B" "B" 9
"21177" 11522 3.21133331457774 "M" "M" 9
"21178" 11576 1.37166667630275 "B" "B" 9
"21179" 11616 1.60166667041679 "B" "B" 9
"21180" 11668 3.45999999046326 "M" "M" 9
"21181" 11697 2.48633331656456 "M" "M" 9
"21182" 11718 1.61600000448525 "B" "B" 9
"21183" 11785 2.13833333055179 "M" "T" 9
"21184" 11800 2.40600001215935 "M" "M" 9
"21185" 11984 2.35233331521352 "T" "T" 9
"21186" 12058 3.61633334159851 "T" "M" 9
"21187" 12121 2.96900002559026 "M" "M" 9
"21188" 12127 1.60633333660663 "M" "M" 9
"21189" 12145 1.80133333404859 "M" "M" 9
"21190" 12147 1.86000000834465 "B" "B" 9
"21191" 12177 3.17200001478195 "M" "M" 9
"21192" 12237 2.54433335463206 "T" "M" 9
"21193" 12250 2.6199999888738 "M" "M" 9
"21194" 12306 2.61333330869674 "T" "T" 9
"21195" 12318 3.4696666320165 "T" "T" 9
"21196" 12433 1.05399998662372 "B" "M" 9
"21197" 317301 1.89599999785423 "B" "B" 9
"21198" 317626 1.51100000714262 "B" "B" 9
"21199" 317697 1.97633333007495 "B" "B" 9
"21200" 685557 3.31866666475932 "M" "M" 9
"21201" 685738 4.19999999205271 "T" "T" 9
"21202" 685965 3.31866666475932 "T" "T" 9
"21203" 686019 4.19999999205271 "T" "M" 9
"21204" 686225 3.17099997997284 "T" "T" 9
"21205" 686410 3.71799998283386 "B" "M" 9
"21206" 686442 3.71799998283386 "M" "M" 9
"21207" 6 1.75966665198405 "T" "T" 10
"21208" 333 2.31766667167346 "B" "B" 10
"21209" 471 3.42433332602183 "R" "M" 10
"21210" 558 1.70033332506816 "T" "T" 10
"21211" 614 2.60533332824707 "M" "M" 10
"21212" 960 1.95100001692772 "M" "M" 10
"21213" 1031 3.30266667604447 "T" "T" 10
"21214" 1123 2.13566667636236 "M" "M" 10
"21215" 1253 2.31766667167346 "B" "B" 10
